id,title,release_date,vote_average,vote_count,popularity,overview
74746,Joe Hill,1971-08-25,6.6,26,0.3237,"In the early 20th-century, the legendary Joe Hill emigrates with his brother to the United States. However, after a short time, he loses touch with his brother. After a few jobs but struck by all the injustice and tragedy, he becomes active in the forbidden IWW (Industrial Workers of the World), a union for workers without trades. It is forbidden to demonstrate and speak in public but Joe finds a loophole by singing his manifests with the Salvation Army. As his allies grow, so do his enemies."
122271,Bleak Moments,1971-11-30,6.1,39,0.318,"Moments from the uncompromisingly bleak existence of a secretary, her intellectually disabled sister, aloof and uneasy teacher boyfriend, bizarre neighbor and irritating workmate."
104974,Captain Apache,1971-10-27,4.5,33,0.859,"The title character is a US army Captain of Native American descent who is asked to investigate the murder of an Indian agent. His only clue is ""April morning"", the last words spoken by the victim.  Can he unravel the mystery before the clock runs out?"
336,"Duck, You Sucker",1971-10-29,7.684,1162,3.4666,"At the beginning of the 1913 Mexican Revolution, greedy bandit Juan Miranda and idealist John H. Mallory, an Irish Republican Army explosives expert on the lam from the British, fall in with a band of revolutionaries plotting to strike a national bank. When it turns out that the government has been using the bank as a hiding place for illegally detained political prisoners -- who are freed by the blast -- Miranda becomes a revolutionary hero against his will."
52941,"I, Monster",1971-11-01,5.4,54,0.7711,"Christopher Lee stars in this Amicus production of “Dr. Jekyll & Mr. Hyde” where the names have been changed to Dr. Marlowe and Mr. Blake. Lee as Dr. Marlowe experiments with intravenous drugs that are suppose to release inner inhibitions. So comes forth Mr. Blake (also Lee) who gets more monstrous with each transformation. Peter Cushing plays his friend and colleague, Dr. Utterson."
14811,Fiddler on the Roof,1971-11-03,7.749,627,3.3779,"In a pre-revolutionary Russia, a poor Jewish milkman struggles with the challenges of a changing world as his daughters fall in love and antisemitism grows."
226640,Black Noon,1971-11-05,6.1,10,0.7098,"Reverend John Keyes and his wife, Lorna, on their way to a new congregation out west, break down in the desert and are rescued by the residents of a nearby town. At first warm and welcoming, the townspeople become more and more solicitous of John and insistent that he stay on as their minister, against the wishes of Lorna, who goes unheeded and slowly becomes deathly ill. Will John realize the danger before it is too late?"
31283,Hannie Caulder,1971-11-08,6.191,131,2.1121,"After she's raped by the outlaw trio who murdered her husband, a frontierswoman hires a bounty hunter to instruct her in the ways of a gun in order to exact her revenge."
199352,Jennifer on My Mind,1971-11-10,3.0,7,0.6888,"Two rich American young adults who meet and fall in love in Venice, Italy. With plenty of money and no real responsibilities or direction in life, the couple begin experimenting with illicit drugs. The movie travels through a series of flashbacks showing their progression from marijuana to harder drugs as a result of their complex romantic entanglement with each other."
74689,Mon oncle Antoine,1971-11-12,6.9,50,0.416,"Set in cold rural Quebec at Christmas time, we follow the coming of age of a young boy and the life of his family which owns the town's general store and undertaking business."
839,Duel,1971-11-13,7.417,2039,3.5948,"Traveling businessman David Mann angers the driver of a rusty tanker while crossing the California desert. A simple trip turns deadly, as Mann struggles to stay on the road while the tanker plays cat and mouse with his life."
86296,The Christian Licorice Store,1971-11-24,4.1,7,0.7826,"A tennis champ falls in with the Hollywood crowd, finds himself being corrupted by the life in the fast lane."
83300,Black Beauty,1995-05-09,6.1,17,0.4611,Black Beauty lives with Squire Gordon and his stable girl Jenny. Squire Gordon is forced to sell Black Beauty to a cruel society lady. He is a sweet-tempered horse who through the course of his life encounters many trying experiences. He endures through his unyielding courage and faith.
46845,Man in the Wilderness,1971-11-24,6.2,98,1.051,"In the early 1800s, a group of fur trappers and Indian traders are returning with their goods to civilization and are making a desperate attempt to beat the oncoming winter. When guide Zachary Bass is injured in a bear attack, they decide he's a goner and leave him behind to die. When he recovers instead, he swears revenge on them and tracks them and their paranoiac expedition leader down."
122271,Bleak Moments,1971-11-30,6.1,39,0.318,"Moments from the uncompromisingly bleak existence of a secretary, her intellectually disabled sister, aloof and uneasy teacher boyfriend, bizarre neighbor and irritating workmate."
18047,Brian's Song,1971-11-30,7.2,90,0.9583,Based on the real-life relationship between teammates Brian Piccolo and Gale Sayers and the bond established when Piccolo discovers that he is dying.
203014,The Day of the Wolves,1971-11-01,6.7,7,0.5675,"A group of six thieves selected from different areas are sent a letter that promises them a minimum of $50,000 and includes a plane ticket. The letter instructs them to grow a beard. After being given a blindfolded ride from the airport, they arrive at a ghost town and meet with the boss (Number #1, Jan Murray). All of the ""Wolves"" are assigned a number, wear identical overalls and instructed never to take off the gloves that they are given. They are only to address eachother by their numbers; in that way, if one is caught, he can't rat-out the others. Number #1 reveals to them that they will take over a town, and clean it out. Using the ghost town for training, they develop their tactics to fleece the town."
379309,Born to Win,2014-08-14,7.0,4,0.1198,A broken man with a painful past struggles with questions of faith when a family tragedy brings him to a tipping point.
88375,Chandler,1971-12-01,4.3,10,0.6703,A private eye is hired to follow a mobster's former mistress.
56942,Family Life,1971-11-17,7.227,66,0.7068,"A young woman, Janice, is living with her restrictive and conservative parents, who lead a dull working-class life and consider their daughter to be “misbehaving” whenever she’s trying to find her own way in life."
18123,Believe in Me,2006-09-07,6.438,16,0.904,"In a conservative small town, a young man's wish to coach high school basketball are tweaked by a school board decision that makes him the new coach of the girls' team."
265965,Gumshoe,2014-03-27,0.0,0,0.1498,"A hard-boiled tale following Gumshoe, a private eye hot on the trail of his missing partner. In this world of femme fatales and hired goons, the truth lies beneath."
69218,"Happy Birthday, Wanda June",1971-12-09,5.7,3,0.3405,A hunter back from years in the Amazon finds his wife and life changed.
526537,The Decameron,2010-11-02,0.0,0,0.149,The Decameron
850585,Made for Each Other,2021-07-09,10.0,1,0.1321,"“Soulmate scientifically exists.” It's a story about a society where everyone believes in the existence of soulmates. Sarah goes to the green hill to find her very own soulmate. She finally meets Yvonne, her soulmate. But their story is not a happy ending."
12335,Bedknobs and Broomsticks,1971-10-07,7.0,1015,2.3246,Three children evacuated from London during World War II are forced to stay with an eccentric spinster. The children's initial fears disappear when they find out she is in fact a trainee witch.
32082,The Hospital,1971-12-14,6.6,103,1.0591,"Dr. Bock, the chief of medicine at a Manhattan hospital, is suicidal after the collapse of his personal life. When an intern is found dead in a hospital bed, it appears to Bock to be a case of unforgivable malpractice. Hours later, another doctor,  who happens to be responsible for another case of malpractice, is found dead. Despondent, Bock finds himself drawn to Barbara, the daughter of a comatose missionary."
32082,The Hospital,1971-12-14,6.6,103,1.0591,"Dr. Bock, the chief of medicine at a Manhattan hospital, is suicidal after the collapse of his personal life. When an intern is found dead in a hospital bed, it appears to Bock to be a case of unforgivable malpractice. Hours later, another doctor,  who happens to be responsible for another case of malpractice, is found dead. Despondent, Bock finds himself drawn to Barbara, the daughter of a comatose missionary."
87734,There's Always Vanilla,1971-12-01,4.4,25,0.3448,"A young man returns home to Pittsburgh and moves in with an older woman, on whom he begins to rely on for emotional and financial support."
31515,The Boy Friend,1971-12-16,6.5,38,0.4614,"When the leading lady of a low-budget musical revue sprains her ankle, the assistant stage manager is forced to understudy and perform in her place."
31515,The Boy Friend,1971-12-16,6.5,38,0.4614,"When the leading lady of a low-budget musical revue sprains her ankle, the assistant stage manager is forced to understudy and perform in her place."
10340,Lady and the Tramp,1955-06-22,7.12,5612,5.6338,"Lady, a golden cocker spaniel, meets up with a mongrel dog who calls himself the Tramp. He is obviously from the wrong side of town, but happenings at Lady's home make her decide to travel with him for a while."
457136,Mary Queen of Scots,2018-12-07,6.559,1932,3.1066,"In 1561, Mary Stuart, widow of the King of France, returns to Scotland, reclaims her rightful throne and menaces the future of Queen Elizabeth I as ruler of England, because she has a legitimate claim to the English throne. Betrayals, rebellions, conspiracies and their own life choices imperil both Queens. They experience the bitter cost of power, until their tragic fate is finally fulfilled."
40083,Sometimes a Great Notion,1971-12-17,6.941,102,0.9717,"Hank Stamper and his father, Henry, own and operate the family business by cutting and shipping logs in Oregon. The town is furious when they continue working despite the town going broke and the other loggers go on strike ordering the Stampers to stop, however Hank continues to push his family on cutting more trees. Hank's wife wishes he would stop and hopes that they can spend more time together. When Hank's half brother Leland comes to work for them, more trouble starts."
343,Harold and Maude,1971-12-20,7.6,1195,3.0372,A deadpan young man obsessed with death meets an eccentric septuagenarian who teaches him to live life to the fullest.
1368487,Macbeth,2025-02-05,8.8,6,0.9562,"Fearless and unforgettably creepy. This high-concept production, filmed live at London’s Donmar Warehouse, stars the formidable talents of David Tennant and Cush Jumbo in Shakespeare’s most infamous tragedy."
118915,Such Good Friends,1971-12-16,4.875,12,0.7367,"Julie Messinger, a repressed woman, grapples with her hidden passions when a routine hospital visit for her husband, Richard, spirals into chaos. As secrets unravel, her quest for authenticity clashes with societal expectations."
59226,The Gang That Couldn't Shoot Straight,1971-12-22,5.0,23,0.7211,A Brooklyn mobster and his gang try to rub out their rivals.
24349,Minnie and Moskowitz,1971-12-22,6.7,104,0.7368,"Depressed and jaded after being dumped by her married boyfriend, aging beauty Minnie Moore wonders if she'll ever find love.  After shaggy-haired parking lot attendant Seymour Moskowitz comes to her defense from an angry and rebuffed blind date, he falls hopelessly in love with her despite their myriad differences.  Minnie reluctantly agrees to a date with Moskowitz, and, slowly but surely, an unlikely romance blossoms between the two."
92292,Star Spangled Girl,1971-12-22,5.2,4,0.4048,"A pair of 60's hippies fall in love with the girl next door, who is exactly the kind of square that they are fighting against."
79683,Bad Man's River,1971-10-14,4.5,26,1.106,"Robber Roy King loses his wife, Alicia, to revolutionary Montero. Despite their rivalry they collaborate in an attempt to rob the Mexican government of one million dollars."
984,Dirty Harry,1971-12-23,7.448,2703,4.4387,"When a madman dubbed 'Scorpio' terrorizes San Francisco, hard-nosed cop, Harry Callahan – famous for his take-no-prisoners approach to law enforcement – is tasked with hunting down the psychopath."
994,Straw Dogs,1971-11-25,7.166,1045,2.9223,"David Sumner, a mild-mannered academic from the United States, marries Amy, an Englishwoman. In order to escape a hectic stateside lifestyle, David and his wife relocate to the small town in rural Cornwall where Amy was raised. There, David is ostracized by the brutish men of the village, including Amy's old flame, Charlie. Eventually the taunts escalate."
681,Diamonds Are Forever,1971-12-14,6.4,2349,5.2524,Diamonds are stolen only to be sold again in the international market. James Bond infiltrates a smuggling mission to find out who's guilty. The mission takes him to Las Vegas where Bond meets his archenemy Blofeld.
238,The Godfather,1972-03-14,8.687,22755,36.8398,"Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge."
238,The Godfather,1972-03-14,8.687,22755,36.8398,"Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge."
6949,"What's Up, Doc?",1972-03-09,7.36,443,1.9997,The accidental mix-up of four identical plaid overnight bags leads to a series of increasingly wild and wacky situations.
10669,Deliverance,1972-08-18,7.319,1786,3.734,"Intent on seeing the Cahulawassee River before it's turned into one huge lake, outdoor fanatic Lewis Medlock takes his friends on a river-rafting trip they'll never forget into the dangerous American back-country."
11943,Jeremiah Johnson,1972-09-10,7.3,681,2.0891,A mountain man who wishes to live the life of a hermit becomes the unwilling object of a long vendetta by Indians when he proves to be the match of their warriors in one-on-one combat on the early frontier.
10784,Cabaret,1972-02-13,7.43,964,2.6556,"Inside the Kit Kat Club of 1931 Berlin, starry-eyed singer Sally Bowles and an impish emcee sound the clarion call to decadent fun, while outside a certain political party grows into a brutal force."
2087,The Getaway,1994-02-11,5.792,384,2.5204,An ex-con and his devoted wife must flee from danger when a heist doesn't go as planned.
146227,Getaway,2013-08-29,5.028,660,2.861,"Former race car driver Brent Magna is pitted against the clock. Desperately trying to save the life of his kidnapped wife, Brent commandeers a custom Ford Shelby GT500 Super Snake, taking it and its unwitting owner on a high-speed race against time, at the command of the mysterious villain holding his wife hostage."
1643,Last Tango in Paris,1972-12-15,6.9,1331,3.3211,A recently widowed American begins an anonymous sexual relationship with a young Parisian woman.
23148,Lady Sings the Blues,1972-10-12,6.9,74,0.5488,"Chronicles the rise and fall of legendary blues singer Billie Holiday, beginning with her traumatic youth. The story depicts her early attempts at a singing career and her eventual rise to stardom, as well as her difficult relationship with Louis McKay, her boyfriend and manager. Casting a shadow over even Holiday's brightest moments is the vocalist's severe drug addiction, which threatens to end both her career and her life."
663124,Glass Houses,2020-01-09,5.114,22,0.5767,"Teenage babysitter Carrie Dawson has a chip on her shoulder on the heels of a humiliating family scandal. When she finds out that neighborhood Queen Bee Madeline Cooper may be to blame, she is determined to exact revenge - even if it means discovering and exposing Madeline's own scandalous secret. As Carrie gets closer to the truth, will Madeline's world come tumbling down?"
15573,The Cowboys,1972-01-13,7.1,261,3.1165,"When his cattlemen abandon him for the gold fields, rancher Wil Andersen is forced to take on a collection of young boys as his cowboys in order to get his herd to market in time to avoid financial disaster. The boys learn to do a man's job under Andersen's tutelage, however, neither he nor the boys know that a gang of cattle thieves is stalking them."
15573,The Cowboys,1972-01-13,7.1,261,3.1165,"When his cattlemen abandon him for the gold fields, rancher Wil Andersen is forced to take on a collection of young boys as his cowboys in order to get his herd to market in time to avoid financial disaster. The boys learn to do a man's job under Andersen's tutelage, however, neither he nor the boys know that a gang of cattle thieves is stalking them."
55044,Cisco Pike,1971-11-02,5.6,39,0.9444,A down on his luck former drug dealer is forced by a corrupt LAPD policeman to sell 100 kilos of confiscated marijuana in one weekend.
144498,To Find a Man,1972-01-20,6.0,4,0.4831,A boarding-school girl asks the boy next door for help getting an abortion.
120653,Zee and Co.,1972-01-21,5.6,27,0.6211,"The venomous and amoral wife of a wealthy architect tries, any way she can, to break up the blossoming romance between her husband and his new mistress; a good-natured young widow who holds a dark past."
46059,The Hot Rock,1972-01-26,6.564,125,1.4171,Dortmunder and his pals plan to steal a huge diamond from a museum. But this turns out to be only the first time they have to steal it...
10784,Cabaret,1972-02-13,7.43,964,2.6556,"Inside the Kit Kat Club of 1931 Berlin, starry-eyed singer Sally Bowles and an impish emcee sound the clarion call to decadent fun, while outside a certain political party grows into a brutal force."
45512,Pocket Money,1972-02-01,5.4,31,0.8451,"Broke and in debt, an otherwise honest cowboy and his buddy get mixed up in some shady dealings with a crooked cattle dealer."
42488,The New Land,1972-02-26,7.5,104,0.6562,"A Swedish immigrant family struggles to adapt to their new life on the American frontier during the second half of the 19th century amidst civil war, native uprising and the lure of gold in California."
1464829,Brand New Landscape,2025-10-10,1.0,1,1.8284,"In bustling Tokyo, Ren delivers delicate orchids across the city, carrying the weight of his mother's absence and years of silence between him and his father, until one delivery changes everything."
18274,Frogs,1972-03-10,4.723,155,1.0712,"Jason Crockett is an aging, grumpy, physically disabled millionaire who invites his family to his island estate for his birthday celebration. Pickett Smith is a free-lance photographer who is doing a pollution layout for an ecology magazine. Jason Crockett hates nature, poisoning anything that crawls on his property. On the night of his birthday the frogs and other members of nature begin to pay Crockett back."
811,Silent Running,1972-03-09,6.4,633,1.4445,"After the entire flora goes extinct, ecologist Lowell maintains a greenhouse aboard a space station for the future with his android companions. However, he rebels after being ordered to destroy the greenhouse in favor of carrying cargo, a decision that puts him at odds with everyone but his mechanical companions."
6949,"What's Up, Doc?",1972-03-09,7.36,443,1.9997,The accidental mix-up of four identical plaid overnight bags leads to a series of increasingly wild and wacky situations.
19336,Godzilla vs. Gigan,1972-03-12,6.384,225,2.1624,"Manga artist Gengo Odaka lands a job with the World Children's Land amusement park only to become suspicious of the organization when a garbled message is discovered on tapes. As Gengo and his team investigate, Godzilla and Anguirus quickly decipher the message and begin their own plan of action."
238,The Godfather,1972-03-14,8.687,22755,36.8398,"Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge."
238,The Godfather,1972-03-14,8.687,22755,36.8398,"Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge."
159546,Corky,1972-01-01,4.0,1,0.4963,A country boy wants to make it big as a stockcar racer.
692,Pink Flamingos,1972-03-17,6.153,555,2.9638,"Notorious Baltimore criminal and underground figure Divine goes up against Connie & Raymond Marble, a sleazy married couple who make a passionate attempt to humiliate her and seize her tabloid-given title as ""The Filthiest Person Alive""."
56067,The Biscuit Eater,1972-03-22,6.2,17,0.5702,"Nothing warms the heart like the story of a boy and his dog. Lonnie (Johnny Whitaker) and Text (George Spell) are two friends determined, against all odds, to turn a misfit hound into a hero. Tennessee farmer and dog trainer Harve McNeil (Earl Holliman) tells his son Lonnie that his dog, Moreover, is a good-for-nothing ""biscuit eater."""
56067,The Biscuit Eater,1972-03-22,6.2,17,0.5702,"Nothing warms the heart like the story of a boy and his dog. Lonnie (Johnny Whitaker) and Text (George Spell) are two friends determined, against all odds, to turn a misfit hound into a hero. Tennessee farmer and dog trainer Harve McNeil (Earl Holliman) tells his son Lonnie that his dog, Moreover, is a good-for-nothing ""biscuit eater."""
73414,Fist of Fury 1991,1991-03-23,6.3,44,2.8388,"Lau Ching, a Mainlander with an incredibly powerful right arm, arrives in Hong Kong to find his cousin. He befriends with a drifter named Handsome, and a martial artist girl named Mandy. In order to woo her, Ching participates in a fighting competition in hopes of winning a $10 million prize, and must defeat his love rival, Wai, in the ring."
59414,The Concert for Bangladesh,1972-03-23,7.8,22,0.6341,"A film about the first benefit rock concert when major musicians performed to raise relief funds for the poor of Bangladesh. The Concert for Bangladesh was a pair of benefit concerts organised by former Beatles guitarist George Harrison and Indian sitar player Ravi Shankar. The shows were held at 2:30 and 8:00 pm on Sunday, 1 August 1971, at Madison Square Garden in New York City, to raise international awareness of, and fund relief for refugees from East Pakistan, following the Bangladesh Liberation War-related genocide."
6844,The Ten Commandments,1956-10-05,7.773,1832,11.2288,"Escaping death, a Hebrew infant is raised in a royal household to become a prince. Upon discovery of his true heritage, Moses embarks on a personal quest to reclaim his destiny as the leader and liberator of the Hebrew people."
12593,Fritz the Cat,1972-04-14,6.198,382,1.2716,"In late 1960s New York City, fed up with monotonous college life and police repression, free-spirited Fritz, an impenitent seducer and unrestrained party-animal, decides to explore the world. And just like that, as he flees NYC, heading to San Francisco, Fritz embarks on an endless adventure of illumination. Immersed in a world surrounded by drugs and sex, Fritz participates in mad orgies, brings about a revolution, incites mass urban riots, and crosses paths with drug-addled Nazi bikers."
42490,The Culpepper Cattle Co.,1972-04-15,6.3,49,1.0835,"Working as an assistant on a long cattle drive, the young Ben Mockridge contends between his dream of being a cowboy and the harsh truth of the Old West."
26928,Buck and the Preacher,1972-03-17,6.3,62,0.9373,A wagon master and a con-man preacher help freed slaves dogged by cheap-labor agents out West.
29960,Vampire Circus,1972-04-30,5.8,128,1.1079,"After a spate of murders, the villagers of Schtettel kill the depraved perpetrator, Count Mitterhouse. Fifteen years later the Circus of Nights appeared in the plague-ridden village and its performers include Mitterhouse's mistress, children and cousins. They have come to Schtettel to fulfil the Count's last words, an evil, vicious curse of death and destruction on those who participated in his impaling. The children of Schtettel become the targets for a brutal and devastating revenge as the Vampire Circus rehearses for its most deadly performance."
11610,"Play It Again, Sam",1972-05-04,7.481,642,1.1531,"A neurotic film critic obsessed with the movie Casablanca attempts to get over his wife leaving him by dating again with the help of a married couple and his illusory idol, Humphrey Bogart."
27349,The Great Northfield Minnesota Raid,1972-05-12,5.6,54,0.7747,"The gangs of Jesse James and Cole Younger join forces to rob the First National Bank in Northfield, Minnesota, but things do not go as planned."
85762,Hammersmith Is Out,1972-05-12,5.7,7,0.4902,The Faust legend retold (loosely) and applied to a mentally disturbed patient in a hospital run by a doctor of dubious sanity himself. The patient offers the innocent orderly vast riches if he'll help him escape.
121520,The Honkers,1972-05-17,5.6,5,0.5506,"An over-the-hill rodeo champion is so self-centered that he ignores his wife, son, and best friend."
24571,Carry On Matron,1972-05-05,6.1,77,0.8136,"A gang of thieves plan to make their fortune by stealing a shipment of contraceptive pills from Finisham maternity hospital. They assume disguises and infiltrate the hospital, but everything doesn't go according to plan. The hypochondriac consultant Sir Bernard Cutting, Matron and the doctors and nurses at Finisham have a habit of getting in the way."
29491,The Possession of Joel Delaney,1972-05-24,5.6,36,0.9409,An upper-class Manhattan divorcee comes to believe that her brother is possessed by the spirit of a serial killer who beheaded young women in Spanish Harlem.
87514,Skyjacked,1972-05-24,6.1,52,0.7149,A crazed Vietnam vet bomber hijacks a Boeing 707 and demands to be taken to Russia.
26119,Chato's Land,1972-05-25,6.509,158,1.6538,"In 1870s New Mexico, a half-breed kills a bigoted sheriff in self-defense but the posse that eventually hunts him finds itself in dangerous territory."
52608,Z.P.G.,1972-05-25,6.1,55,0.9307,"In the not too distant future, an overpopulated Earth government makes it illegal to have children for a generation. One couple, unsatisfied with their substitute robot baby, breaks the rules."
1162858,The Other,2025-04-26,5.7,51,3.8226,"Unable to conceive, a couple seeks to build a family with a young orphan, survivor of tragic childhood. But their act of love turns to horror when they realize the violence in their foster's past has returned to destroy the new family."
92307,The Final Comedown,1972-05-31,6.2,11,0.5749,"Prejudice transforms a young black man into an armed militant leader, who believes the only answer to racism is violent revolution."
92307,The Final Comedown,1972-05-31,6.2,11,0.5749,"Prejudice transforms a young black man into an armed militant leader, who believes the only answer to racism is violent revolution."
163392,The War Between Men and Women,1972-06-01,6.3,27,0.5578,"A sarcastic near-sighted cartoonist, averse to commitment, falls for a single mother of three — the only woman who can stand his strong anti-feminist opinions."
106618,A Day in the Death of Joe Egg,1972-05-01,4.2,15,0.5008,A couple uses extremely black comedy to survive taking care of a daughter who is nearly completely brain dead. They take turns doing the daughter's voice and stare into the eyes of death and emotional trauma with a humour that hides their pain.
102410,Fillmore,1972-06-14,6.5,2,0.2746,"Legendary rock impresario Bill Graham closed the Fillmore West in early summer 1971 with five nights of all-star concerts, the last curtain going down on July 4. The storied San Francisco venue had become an institution, an integral part of the West Coast music scene of the '60s and, now, an essential element of the mythology of rock 'n' roll. Always the showman, Graham made sure the Fillmore West was sent off in a blaze of glory, spotlighting bands - including the Grateful Dead and Santana-that rose to fame at the hall. The madness leading up to the shows and the concerts themselves were filmed for FILLMORE: THE LAST DAYS, a gritty, behind-the-scenes look at a fascinating moment in rock history and a showcase for great performances by iconic artists who epitomized 'the San Francisco Sound.' Originally released in 1972 and long out-of-print, the documentary film makes its DVD debut with Rhino's landmark reissue."
22784,Boxcar Bertha,1972-06-14,5.8,244,1.5952,"""Boxcar"" Bertha Thompson, a transient woman in Arkansas during the violence-filled Depression of the early '30s, meets up with rabble-rousing union man ""Big"" Bill Shelly and the two team up to fight the corrupt railroad establishment."
107019,The Strange Vengeance of Rosalie,1972-06-16,5.0,6,0.341,"A traveling salesman is lured by a precocious teenage girl to her shack in the desert for some sexual escapades. However, a scuzzy biker comes along and they both find themselves dominated and tormented by him."
92287,One Is a Lonely Number,1972-06-19,4.6,7,0.3674,"A young woman has difficulty understanding why her husband walks out on her. Alone for the first time, she finds life difficult to cope with and for a time lives with the hope that her husband will come back to her."
4702,The Assassination of Trotsky,1972-03-30,5.2,55,0.6839,A Stalinist assassin tracks exiled revolutionary Leon Trotsky to Mexico in 1940.
493,Shaft's Big Score!,1972-06-21,6.0,79,0.7861,John Shaft is back as the lady-loved black detective cop on the search for the murderer of a client.
40983,Beware! The Blob,1972-06-21,4.6,74,0.8083,"A technician brings a frozen specimen of the original Blob back from the North Pole. When his wife accidentally defrosts the thing, it terrorizes the populace-- the local hippies, cops, drunks and bowlers must all face the Blob!"
573,Frenzy,1972-05-25,7.098,1004,1.9763,"London is terrorized by a vicious sex killer known as The Necktie Murderer. Following the brutal slaying of his ex-wife, down-on-his-luck Richard Blaney is suspected by the police of being the killer. He goes on the run, determined to prove his innocence."
72114,The Groundstar Conspiracy,1972-06-12,6.1,21,0.5504,"A break-in and sabotage attempt occurs at a top secret research institute and the culprit is cornered and captured. The problem is that he's been badly injured and claims to have lost his memory entirely. A cat-and-mouse game ensues between investigator Tuxan, the mystery intruder Welles and the people who sent him on the mission."
42476,Ben,1972-06-23,5.9,134,1.7576,"A lonely boy becomes good friends with Ben, a rat. This rat is also the leader of a pack of vicious killer rats, killing lots of people."
27292,Prime Cut,1972-06-01,6.388,120,1.3036,A group of ruthless Chicago mob enforcers are sent to Kansas City to settle things with the owner of a slaughterhouse who has taken money that is not his to keep.
21711,The Candidate,1972-06-29,6.5,181,0.9693,"Bill McKay is a candidate for the U.S. Senate from California. He has no hope of winning, so he is willing to tweak the establishment."
21711,The Candidate,1972-06-29,6.5,181,0.9693,"Bill McKay is a candidate for the U.S. Senate from California. He has no hope of winning, so he is willing to tweak the establishment."
129478,"Come Back, Charleston Blue",1972-06-29,3.7,3,0.568,"Sequel to Cotton Comes to Harlem. Another bad influence is hitting Harlem and Gravedigger and Coffin Ed are the two cops who will stop it. Charleston Blue was a prohibition era black gangster, dead 4 decades. When he seems to have reappeared, once again slitting throats with his Blue straight edge razors, the two cops begin a complicated search for some answers."
1688,Conquest of the Planet of the Apes,1972-06-29,6.158,1066,2.5842,"In a futuristic world that has embraced ape slavery, a chimpanzee named Caesar resurfaces after almost twenty years of hiding from the authorities, and prepares for a revolt against humanity."
18250,Dr. Phibes Rises Again,1972-07-01,6.3,152,1.2451,"The eminent Dr. Phibes awakens from a decade of suspended animation and heads to Egypt with the corpse of his dead wife, which he intends to resurrect by murdering people in strange and heinous ways."
42486,Napoleon and Samantha,1972-07-05,6.2,36,0.7741,"Two young children, who, rather than part with an old pet lion who was once a circus performer, go on a perilous mountain trek to stay with a recluse friend."
55106,Butterflies Are Free,1972-07-06,6.7,86,0.9048,"Striving to be independent, the blind but determined Don Baker moves away from his overprotective mother. After settling into his new San Francisco digs, Don meets kooky neighbor Jill Tanner. Don's quick wit and good looks disarm the free-spirited Jill, and before long they're more than just friends. Will Mrs. Baker's incessant meddling destroy Don and Jill's budding relationship?"
24236,"Now You See Him, Now You Don't",1972-07-12,6.2,66,1.1576,"Dexter Riley is a science student at Medfield College who inadvertently invents a liquid capable of rendering objects and people invisible. Before Dexter and his friends, Debbie and Richard Schuyler, can even enjoy their spectacular discovery, corrupt businessman A.J. Arno plots to get his greedy hands on it. Slapstick hijinks ensue as Dexter and his pals try to thwart the evil Arno before he can use the invisibility spray to rob a bank."
4986,Fuzz,1972-07-14,5.4,48,1.1447,Police in Boston search for a mad bomber trying to extort money from the city.
14881,Joe Kidd,1972-07-19,6.4,406,1.91,"A band of Mexicans find their U. S. land claims denied and all the records destroyed in a courthouse fire. Their leader, Louis Chama, encourages them to use force to regain their land. A wealthy landowner wanting the same decides to hire a gang of killers with Joe Kidd to track Chama."
880313,The Wrath of God,2022-06-15,6.322,216,1.9003,"Convinced the tragic deaths of her loved ones were orchestrated by a famous novelist she worked for, Luciana turns to a journalist to expose her truth."
879945,The Unknown Man,2021-10-16,7.333,3,75.1004,"Louis, a Flemish writer, decides to isolate himself at the Côte d’Azur, hoping this place will bring him inspiration."
879945,The Unknown Man,2021-10-16,7.333,3,75.1004,"Louis, a Flemish writer, decides to isolate himself at the Côte d’Azur, hoping this place will bring him inspiration."
28650,The Thing with Two Heads,1972-07-19,4.8,44,0.6525,"A rich but racist man is dying and hatches an elaborate scheme for transplanting his head onto another man's body. His health deteriorates rapidly, and doctors are forced to transplant his head onto the only available candidate: a black man from death row."
28650,The Thing with Two Heads,1972-07-19,4.8,44,0.6525,"A rich but racist man is dying and hatches an elaborate scheme for transplanting his head onto another man's body. His health deteriorates rapidly, and doctors are forced to transplant his head onto the only available candidate: a black man from death row."
22910,The Big Bird Cage,1972-07-01,5.6,84,0.8014,Women rebel against slave labor in a filthy jungle prison where they feed sugar cane to a mechanical maw.
22910,The Big Bird Cage,1972-07-01,5.6,84,0.8014,Women rebel against slave labor in a filthy jungle prison where they feed sugar cane to a mechanical maw.
